idx,000 degree.png,030 degree.png,060 degree.png,090 degree.png,120 degree.png,150 degree.png,180 degree.png
4,1.097586702304258,2.2887500117036357,3.2200259107510893,0.3191583243255065,-3.0448134129564037,-3.064885271536805,1.097586702304258
5,0.0585468181050871,-0.018535950347357052,-0.18132601826387967,-0.16944744999815003,0.05783170226428441,-0.19478852488515924,0.0585468181050871
6,-0.6967446022165003,-0.736237365812403,1.2805277623873512,0.2829936560241352,-1.0540822891282788,-0.04804111623929143,-0.6967446022165003
7,-0.026457224760739334,-0.2154505543799859,0.10278948061378922,-0.08943465048090317,0.0027433120074338863,-0.17168300339220088,-0.026457224760739334
8,0.2203970497793406,-0.4971301070366156,0.546143250347101,0.11734528251647153,-0.45121980647901305,0.3549247073817514,0.2203970497793406
9,-0.09632735581076349,0.006506998396841769,0.07784173420087409,-0.020571449115308976,-0.027119964002713947,-0.043524082302857175,-0.09632735581076349
10,-0.055855455148051916,-0.15705561967132753,0.20895008908615956,-0.059770329877788325,-0.19398882259255934,0.22045458111787508,-0.055855455148051916
11,0.03614023839848652,-0.0386556314631061,-0.04761890419901068,0.010716698057675559,-0.11737970860430488,0.01617575176364478,0.03614023839848652
12,-0.01670858453234439,0.042838828194623924,0.16516908739507666,-0.05801097333266858,-0.05203503943275084,0.016870885877474928,-0.01670858453234439
13,-0.007193772271773657,-0.03803118215396247,0.03471434823915913,-0.06339748375610807,-0.0739440039626641,0.019686453147917622,-0.007193772271773657
14,0.04485398686993458,0.08281249273984809,0.018245504948479596,-0.012343391069320031,-0.05175796314899872,-0.010403066851750326,0.04485398686993458
15,-0.01921052927904958,0.01075798205785639,0.06568465478326561,-0.0001644945712665595,0.04473903023557817,0.0705952722006756,-0.01921052927904958
16,-0.04362441147945084,-0.0024177878862507995,-0.0011006124054002697,-0.05099275223900368,-0.03019973809361609,0.024382440593017307,-0.04362441147945084
17,-0.03977406989920887,0.02702632941332811,0.01799636422692743,-0.041354441760024244,-0.005468801788898445,0.03990105795330819,-0.03977406989920887
18,0.004654732829105824,0.0016369468497266686,-0.023169364083556254,-0.06982413435963866,0.0017279857968846724,0.03406461177945596,0.004654732829105824
19,0.015863868871039414,-0.01732244076442314,0.0022493006942398922,0.0021616502995006823,-0.007686330434576066,-0.04681045049391719,0.015863868871039414
20,-0.00743509471274758,0.09670358299142597,-0.05105538300122991,0.0035201255222491075,0.0998688280796996,-0.0009259132948780998,-0.00743509471274758
